"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2010年4月23日","2,055.3","2,042.8","2,055.6","2,037.0","275.25M","0.50%"
"2010年4月22日","2,045.2","2,016.5","2,047.1","2,003.0","329.46M","0.52%"
"2010年4月21日","2,034.5","2,037.2","2,040.8","2,021.7","286.86M","0.54%"
"2010年4月20日","2,023.6","2,025.0","2,027.4","2,009.6","217.70M","0.50%"
"2010年4月19日","2,013.5","2,011.4","2,018.9","1,988.4","233.03M","0.03%"
"2010年4月16日","2,012.8","2,030.3","2,037.5","2,000.8","381.20M","-1.27%"
"2010年4月15日","2,038.6","2,027.9","2,040.5","2,027.5","257.76M","0.48%"
"2010年4月14日","2,028.8","2,015.6","2,029.1","2,013.0","297.81M","1.25%"
"2010年4月13日","2,003.8","1,994.3","2,006.5","1,986.8","239.07M","0.41%"
"2010年4月12日","1,995.7","1,995.3","2,000.6","1,990.8","175.68M","0.06%"
"2010年4月9日","1,994.4","1,984.0","1,994.5","1,978.0","190.72M","0.69%"
"2010年4月8日","1,980.7","1,972.8","1,984.9","1,962.0","224.16M","0.17%"
"2010年4月7日","1,977.3","1,980.2","1,987.3","1,967.1","234.45M","-0.23%"
"2010年4月6日","1,981.9","1,971.1","1,988.0","1,968.2","196.07M","0.21%"
"2010年4月5日","1,977.8","1,964.0","1,981.1","1,958.0","175.37M","1.32%"
"2010年4月2日","1,952.0","1,953.5","1,962.5","1,948.8","-","-0.39%"
"2010年4月1日","1,959.6","1,968.4","1,979.5","1,944.0","235.89M","0.06%"
"2010年3月31日","1,958.3","1,962.2","1,969.9","1,955.2","229.50M","-0.49%"
"2010年3月30日","1,968.0","1,966.5","1,974.5","1,955.2","197.72M","0.34%"
"2010年3月29日","1,961.2","1,960.6","1,968.4","1,956.6","170.21M","0.44%"
"2010年3月26日","1,952.6","1,958.3","1,965.5","1,942.2","231.64M","0.18%"
"2010年3月25日","1,949.2","1,966.6","1,976.4","1,948.5","287.54M","-0.14%"
"2010年3月24日","1,951.8","1,956.6","1,958.6","1,948.8","233.13M","-0.58%"
"2010年3月23日","1,963.2","1,952.5","1,964.1","1,943.3","238.04M","0.70%"
"2010年3月22日","1,949.6","1,922.7","1,956.5","1,921.7","219.25M","0.89%"
"2010年3月19日","1,932.4","1,944.0","1,949.1","1,924.7","447.87M","-0.59%"
"2010年3月18日","1,943.9","1,937.6","1,945.3","1,934.2","211.63M","0.40%"
"2010年3月17日","1,936.2","1,934.7","1,945.9","1,930.9","211.03M","0.21%"
"2010年3月16日","1,932.2","1,924.3","1,934.0","1,919.0","236.94M","0.63%"
"2010年3月15日","1,920.1","1,918.1","1,924.5","1,906.0","189.86M","-0.23%"
"2010年3月12日","1,924.4","1,930.0","1,930.2","1,916.4","200.25M","0.03%"
"2010年3月11日","1,923.8","1,911.1","1,923.8","1,908.4","212.33M","0.34%"
"2010年3月10日","1,917.3","1,901.2","1,920.7","1,901.1","247.60M","0.84%"
"2010年3月9日","1,901.4","1,886.0","1,911.4","1,886.0","265.09M","0.55%"
"2010年3月8日","1,890.9","1,888.0","1,894.8","1,887.7","206.81M","0.12%"
"2010年3月5日","1,888.6","1,871.6","1,889.7","1,869.1","222.74M","1.55%"
"2010年3月4日","1,859.7","1,852.7","1,860.8","1,844.9","219.37M","0.44%"
"2010年3月3日","1,851.6","1,854.7","1,861.2","1,846.2","218.11M","0.02%"
"2010年3月2日","1,851.2","1,851.8","1,862.6","1,847.0","287.16M","0.26%"
"2010年3月1日","1,846.4","1,826.6","1,848.1","1,826.6","239.66M","1.52%"
"2010年2月26日","1,818.7","1,812.2","1,822.2","1,804.1","222.48M","0.32%"
"2010年2月25日","1,812.9","1,791.2","1,815.9","1,781.1","256.21M","0.02%"
"2010年2月24日","1,812.5","1,803.3","1,819.5","1,801.0","239.29M","1.04%"
"2010年2月23日","1,793.8","1,815.4","1,818.0","1,786.5","235.24M","-1.31%"
"2010年2月22日","1,817.6","1,828.7","1,829.2","1,811.5","208.10M","-0.31%"
"2010年2月19日","1,823.3","1,816.9","1,830.4","1,813.1","271.87M","-0.00%"
"2010年2月18日","1,823.4","1,809.0","1,825.8","1,806.8","234.75M","0.69%"
"2010年2月17日","1,810.9","1,808.6","1,811.2","1,799.3","224.01M","0.49%"
"2010年2月16日","1,802.1","1,792.9","1,802.5","1,782.7","237.52M","1.29%"
"2010年2月12日","1,779.1","1,761.3","1,783.7","1,756.7","304.90M","0.19%"
"2010年2月11日","1,775.7","1,747.6","1,780.1","1,739.0","272.84M","1.48%"
"2010年2月10日","1,749.8","1,752.5","1,760.6","1,738.5","248.54M","-0.23%"
"2010年2月9日","1,753.8","1,756.3","1,768.6","1,739.2","302.59M","1.09%"
"2010年2月8日","1,734.9","1,744.0","1,755.7","1,734.1","255.97M","-0.64%"
"2010年2月5日","1,746.1","1,739.2","1,748.8","1,712.9","384.23M","0.76%"
"2010年2月4日","1,733.0","1,771.8","1,775.4","1,733.0","346.71M","-2.90%"
"2010年2月3日","1,784.7","1,767.1","1,787.9","1,766.6","279.84M","0.44%"
"2010年2月2日","1,776.9","1,760.7","1,780.2","1,750.4","275.78M","0.92%"
"2010年2月1日","1,760.7","1,745.9","1,760.7","1,744.3","281.35M","1.13%"
"2010年1月29日","1,741.0","1,787.1","1,789.9","1,734.0","446.65M","-1.70%"
"2010年1月28日","1,771.1","1,805.6","1,805.8","1,762.1","405.29M","-2.63%"
"2010年1月27日","1,818.9","1,801.7","1,823.8","1,790.1","344.38M","0.83%"
"2010年1月26日","1,803.9","1,798.4","1,825.9","1,792.0","294.75M","0.08%"
"2010年1月25日","1,802.4","1,806.6","1,813.7","1,794.7","261.33M","0.42%"
"2010年1月22日","1,794.8","1,842.1","1,849.2","1,791.4","349.33M","-3.01%"
"2010年1月21日","1,850.6","1,874.5","1,885.0","1,842.9","327.48M","-0.93%"
"2010年1月20日","1,867.9","1,882.1","1,882.3","1,848.1","270.10M","-1.45%"
"2010年1月19日","1,895.5","1,869.2","1,896.5","1,868.8","221.35M","1.66%"
"2010年1月15日","1,864.5","1,887.3","1,893.5","1,857.1","379.52M","-1.17%"
"2010年1月14日","1,886.5","1,880.5","1,891.7","1,880.3","260.97M","0.02%"
"2010年1月13日","1,886.1","1,868.2","1,890.8","1,855.3","240.36M","1.31%"
"2010年1月12日","1,861.8","1,874.8","1,876.4","1,852.3","255.96M","-1.30%"
"2010年1月11日","1,886.2","1,896.1","1,897.5","1,876.3","203.63M","-0.34%"
"2010年1月8日","1,892.6","1,870.9","1,893.3","1,868.6","231.54M","0.85%"
"2010年1月7日","1,876.7","1,878.2","1,881.3","1,867.6","239.02M","-0.09%"
"2010年1月6日","1,878.4","1,887.9","1,893.2","1,873.9","215.11M","-0.53%"
"2010年1月5日","1,888.4","1,887.3","1,891.3","1,877.5","215.84M","0.09%"
"2010年1月4日","1,886.7","1,882.7","1,890.0","1,881.6","194.04M","1.42%"
"2009年12月31日","1,860.3","1,881.7","1,882.5","1,860.3","121.41M","-0.98%"
"2009年12月30日","1,878.7","1,872.6","1,881.2","1,869.6","123.53M","0.35%"
"2009年12月29日","1,872.0","1,879.7","1,881.1","1,871.1","114.51M","-0.33%"
"2009年12月28日","1,878.2","1,874.7","1,882.6","1,868.1","118.22M","0.45%"
"2009年12月24日","1,869.8","1,856.1","1,869.9","1,855.8","65.23M","0.96%"
"2009年12月23日","1,852.0","1,842.7","1,853.2","1,839.1","150.33M","0.68%"
"2009年12月22日","1,839.5","1,833.7","1,841.6","1,832.1","160.28M","0.59%"
"2009年12月21日","1,828.8","1,818.4","1,835.0","1,818.4","187.80M","1.19%"
"2009年12月18日","1,807.4","1,794.1","1,808.3","1,790.1","493.49M","1.64%"
"2009年12月17日","1,778.3","1,791.5","1,794.8","1,777.1","237.77M","-1.25%"
"2009年12月16日","1,800.8","1,805.5","1,814.5","1,798.5","248.98M","0.15%"
"2009年12月15日","1,798.2","1,801.6","1,813.4","1,793.6","202.21M","-0.60%"
"2009年12月14日","1,809.1","1,802.3","1,810.8","1,794.3","178.08M","0.95%"
"2009年12月11日","1,792.1","1,808.8","1,810.3","1,784.8","192.35M","-0.41%"
"2009年12月10日","1,799.4","1,799.8","1,808.2","1,797.0","217.20M","0.54%"
"2009年12月9日","1,789.7","1,770.1","1,791.1","1,759.3","228.68M","0.96%"
"2009年12月8日","1,772.7","1,772.4","1,786.0","1,760.9","251.05M","-0.61%"
"2009年12月7日","1,783.7","1,791.3","1,797.6","1,779.5","228.96M","-0.46%"
"2009年12月4日","1,791.9","1,808.6","1,815.6","1,773.3","305.15M","0.50%"
"2009年12月3日","1,782.9","1,795.3","1,806.3","1,781.8","230.55M","-0.44%"
"2009年12月2日","1,790.8","1,791.6","1,806.0","1,786.2","209.56M","0.17%"
"2009年12月1日","1,787.7","1,782.8","1,798.5","1,782.8","248.22M","1.15%"
"2009年11月30日","1,767.4","1,763.0","1,770.9","1,750.9","240.42M","0.11%"
"2009年11月27日","1,765.5","1,743.4","1,779.3","1,742.2","141.82M","-1.57%"
"2009年11月25日","1,793.7","1,790.7","1,795.3","1,786.9","145.55M","0.42%"
"2009年11月24日","1,786.3","1,791.5","1,792.2","1,776.1","202.25M","-0.37%"
"2009年11月23日","1,792.9","1,782.9","1,801.2","1,782.9","217.13M","1.62%"
"2009年11月20日","1,764.4","1,760.5","1,768.3","1,758.0","279.60M","-0.50%"
"2009年11月19日","1,773.2","1,788.8","1,789.0","1,761.1","300.26M","-1.58%"
"2009年11月18日","1,801.7","1,807.1","1,807.5","1,789.7","212.15M","-0.58%"
"2009年11月17日","1,812.2","1,802.0","1,812.2","1,797.7","205.09M","0.26%"
"2009年11月16日","1,807.6","1,794.9","1,814.3","1,793.6","243.18M","1.06%"
"2009年11月13日","1,788.6","1,780.0","1,793.2","1,773.3","214.19M","0.87%"
"2009年11月12日","1,773.1","1,784.7","1,794.1","1,769.6","243.35M","-0.55%"
"2009年11月11日","1,782.9","1,784.9","1,793.5","1,772.5","243.36M","0.55%"
"2009年11月10日","1,773.2","1,765.5","1,777.9","1,763.9","259.45M","0.27%"
"2009年11月9日","1,768.4","1,743.6","1,768.4","1,743.0","259.12M","2.17%"
"2009年11月6日","1,730.8","1,709.8","1,733.2","1,709.4","230.62M","0.56%"
"2009年11月5日","1,721.1","1,700.1","1,722.9","1,697.9","281.11M","2.40%"
"2009年11月4日","1,680.7","1,687.1","1,701.5","1,678.2","291.90M","0.09%"
"2009年11月3日","1,679.2","1,661.8","1,679.4","1,660.1","292.59M","0.38%"
"2009年11月2日","1,672.9","1,667.1","1,689.3","1,652.4","302.62M","0.35%"
"2009年10月30日","1,667.1","1,707.9","1,712.9","1,663.9","351.91M","-2.58%"
"2009年10月29日","1,711.3","1,694.3","1,714.4","1,688.7","303.31M","1.74%"
"2009年10月28日","1,682.1","1,712.8","1,719.8","1,679.3","343.77M","-2.35%"
"2009年10月27日","1,722.5","1,747.0","1,751.7","1,715.1","307.81M","-1.39%"
"2009年10月26日","1,746.8","1,756.5","1,778.5","1,740.0","300.33M","-0.39%"
"2009年10月23日","1,753.6","1,774.1","1,777.6","1,749.0","374.76M","-0.54%"
"2009年10月22日","1,763.2","1,749.3","1,767.6","1,739.6","290.76M","0.55%"
"2009年10月21日","1,753.6","1,754.7","1,780.8","1,750.9","308.09M","-0.15%"
"2009年10月20日","1,756.2","1,766.1","1,766.7","1,745.8","273.61M","-0.03%"
"2009年10月19日","1,756.7","1,741.4","1,758.5","1,732.0","224.21M","1.00%"
"2009年10月16日","1,739.3","1,747.5","1,747.5","1,727.6","301.99M","-0.80%"
"2009年10月15日","1,753.4","1,747.8","1,753.4","1,742.9","271.77M","-0.05%"
"2009年10月14日","1,754.3","1,750.3","1,756.3","1,742.3","300.59M","1.39%"
"2009年10月13日","1,730.3","1,729.2","1,737.4","1,722.7","254.06M","0.04%"
"2009年10月12日","1,729.6","1,732.8","1,742.2","1,719.0","206.48M","0.11%"
"2009年10月9日","1,727.8","1,713.5","1,729.2","1,710.6","231.38M","0.58%"
"2009年10月8日","1,717.8","1,720.9","1,732.1","1,713.6","292.01M","0.43%"
"2009年10月7日","1,710.4","1,701.4","1,710.4","1,698.6","222.94M","0.30%"
"2009年10月6日","1,705.3","1,684.8","1,712.6","1,684.1","265.99M","1.77%"
"2009年10月5日","1,675.6","1,668.7","1,682.8","1,660.4","238.67M","0.79%"
"2009年10月2日","1,662.5","1,656.8","1,676.2","1,656.6","261.86M","-0.24%"
"2009年10月1日","1,666.4","1,710.5","1,711.7","1,666.4","333.85M","-3.06%"
"2009年9月30日","1,719.0","1,723.9","1,731.4","1,691.8","318.41M","0.08%"
"2009年9月29日","1,717.7","1,724.2","1,732.3","1,709.3","205.58M","-0.40%"
"2009年9月28日","1,724.6","1,702.9","1,733.8","1,702.5","212.70M","1.80%"
"2009年9月25日","1,694.2","1,697.0","1,710.3","1,690.7","253.81M","-0.91%"
"2009年9月24日","1,709.8","1,732.9","1,734.9","1,698.7","249.11M","-0.84%"
"2009年9月23日","1,724.3","1,739.9","1,754.5","1,723.0","286.24M","-0.57%"
"2009年9月22日","1,734.1","1,740.1","1,740.1","1,727.5","223.42M","0.14%"
"2009年9月21日","1,731.6","1,717.4","1,735.3","1,714.1","242.51M","0.37%"
"2009年9月18日","1,725.2","1,728.9","1,731.9","1,716.4","416.36M","0.24%"
"2009年9月17日","1,721.1","1,721.6","1,732.4","1,714.3","277.65M","-0.15%"
"2009年9月16日","1,723.7","1,706.0","1,724.7","1,699.7","289.41M","1.42%"
"2009年9月15日","1,699.5","1,691.3","1,703.5","1,688.5","253.95M","0.34%"
"2009年9月14日","1,693.8","1,673.6","1,693.8","1,673.1","217.69M","0.49%"
"2009年9月11日","1,685.5","1,684.8","1,689.7","1,674.1","237.08M","-0.04%"
"2009年9月10日","1,686.2","1,668.6","1,686.3","1,665.5","270.62M","1.01%"
"2009年9月9日","1,669.2","1,655.9","1,676.3","1,648.9","262.79M","0.87%"
"2009年9月8日","1,654.8","1,651.6","1,655.6","1,643.4","215.98M","1.02%"
"2009年9月4日","1,638.1","1,609.6","1,639.9","1,606.5","184.43M","2.00%"
"2009年9月3日","1,606.0","1,601.2","1,607.2","1,585.6","200.75M","0.73%"
"2009年9月2日","1,594.3","1,588.1","1,602.9","1,586.6","208.42M","-0.10%"
"2009年9月1日","1,595.8","1,620.1","1,648.3","1,591.0","299.15M","-1.81%"
"2009年8月31日","1,625.2","1,628.2","1,632.1","1,616.5","228.11M","-1.10%"
"2009年8月28日","1,643.2","1,661.5","1,668.0","1,631.5","270.17M","0.14%"
"2009年8月27日","1,641.0","1,636.1","1,643.2","1,611.7","233.33M","0.24%"
"2009年8月26日","1,637.0","1,636.8","1,648.8","1,628.4","203.50M","-0.18%"
"2009年8月25日","1,639.9","1,640.4","1,655.3","1,635.4","228.26M","0.31%"
"2009年8月24日","1,634.8","1,641.4","1,648.2","1,629.8","215.71M","-0.18%"
"2009年8月21日","1,637.8","1,620.5","1,639.2","1,615.1","288.08M","1.46%"
"2009年8月20日","1,614.2","1,594.6","1,618.1","1,593.1","216.55M","1.10%"
"2009年8月19日","1,596.6","1,568.4","1,600.2","1,566.4","224.02M","0.64%"
"2009年8月18日","1,586.5","1,573.3","1,588.9","1,569.2","207.84M","1.38%"
"2009年8月17日","1,564.9","1,583.3","1,583.3","1,563.1","243.40M","-2.90%"
"2009年8月14日","1,611.6","1,623.5","1,624.5","1,596.9","224.97M","-1.05%"
"2009年8月13日","1,628.7","1,628.4","1,632.2","1,611.2","233.40M","0.56%"
"2009年8月12日","1,619.6","1,595.3","1,634.1","1,594.8","266.47M","1.56%"
"2009年8月11日","1,594.7","1,603.7","1,605.8","1,587.4","217.28M","-0.98%"
"2009年8月10日","1,610.4","1,612.7","1,619.0","1,599.5","209.47M","-0.56%"
"2009年8月7日","1,619.5","1,620.7","1,628.4","1,609.5","260.36M","1.20%"
"2009年8月6日","1,600.3","1,618.0","1,623.3","1,595.4","282.92M","-0.88%"
"2009年8月5日","1,614.4","1,631.8","1,631.8","1,604.1","278.70M","-0.86%"
"2009年8月4日","1,628.5","1,619.1","1,633.2","1,616.5","254.22M","0.02%"
"2009年8月3日","1,628.1","1,619.2","1,628.3","1,611.6","246.75M","1.54%"
"2009年7月31日","1,603.4","1,608.3","1,619.7","1,602.3","266.42M","-0.40%"
"2009年7月30日","1,609.9","1,614.1","1,633.0","1,606.7","333.81M","0.64%"
"2009年7月29日","1,599.6","1,596.8","1,602.5","1,586.0","260.57M","-0.37%"
"2009年7月28日","1,605.5","1,590.8","1,609.2","1,583.3","262.88M","0.39%"
"2009年7月27日","1,599.3","1,597.0","1,602.3","1,580.5","240.66M","0.02%"
"2009年7月24日","1,599.1","1,579.3","1,600.0","1,576.5","291.87M","-0.15%"
"2009年7月23日","1,601.5","1,561.6","1,605.1","1,561.5","369.27M","2.33%"
"2009年7月22日","1,565.0","1,552.6","1,572.5","1,551.2","331.58M","0.77%"
"2009年7月21日","1,553.0","1,548.9","1,553.0","1,530.8","295.09M","0.58%"
"2009年7月20日","1,544.0","1,534.4","1,545.0","1,529.4","263.53M","1.10%"
"2009年7月17日","1,527.3","1,516.8","1,527.3","1,511.6","304.06M","0.55%"
"2009年7月16日","1,518.9","1,495.4","1,521.7","1,494.6","312.90M","1.19%"
"2009年7月15日","1,501.0","1,473.6","1,501.4","1,470.1","389.75M","3.31%"
"2009年7月14日","1,452.8","1,444.6","1,455.0","1,439.6","278.96M","0.36%"
"2009年7月13日","1,447.7","1,423.2","1,447.7","1,402.2","288.97M","1.96%"
"2009年7月10日","1,419.8","1,409.6","1,427.9","1,405.6","249.22M","0.34%"
"2009年7月9日","1,415.0","1,417.0","1,423.4","1,409.1","258.70M","0.24%"
"2009年7月8日","1,411.5","1,412.5","1,417.3","1,394.9","343.08M","0.48%"
"2009年7月7日","1,404.8","1,440.8","1,443.1","1,403.6","280.84M","-2.51%"
"2009年7月6日","1,441.0","1,435.4","1,444.3","1,424.6","247.48M","-0.29%"
"2009年7月3日","1,445.3","1,445.0","1,450.3","1,438.5","-","-0.07%"
"2009年7月2日","1,446.3","1,464.7","1,465.2","1,443.8","257.38M","-2.37%"
"2009年7月1日","1,481.3","1,486.5","1,497.7","1,479.7","248.05M","0.28%"
"2009年6月30日","1,477.3","1,484.8","1,493.4","1,468.1","278.32M","-0.44%"
"2009年6月29日","1,483.8","1,483.7","1,493.6","1,469.0","232.39M","0.25%"
"2009年6月26日","1,480.2","1,467.4","1,483.6","1,466.2","344.74M","0.30%"
"2009年6月25日","1,475.8","1,438.8","1,478.0","1,435.0","276.02M","1.99%"
"2009年6月24日","1,447.1","1,436.6","1,458.2","1,435.3","267.37M","1.59%"
"2009年6月23日","1,424.5","1,427.7","1,432.9","1,413.5","268.36M","-0.15%"
"2009年6月22日","1,426.6","1,455.8","1,459.1","1,423.8","300.49M","-3.03%"
"2009年6月19日","1,471.2","1,465.9","1,477.9","1,460.4","452.28M","1.20%"
"2009年6月18日","1,453.8","1,456.1","1,464.0","1,445.3","237.34M","-0.14%"
"2009年6月17日","1,455.9","1,449.0","1,470.1","1,439.4","300.64M","0.88%"
"2009年6月16日","1,443.3","1,463.5","1,469.2","1,442.8","276.61M","-0.94%"
"2009年6月15日","1,457.0","1,472.8","1,473.1","1,445.3","266.98M","-2.22%"
"2009年6月12日","1,490.0","1,488.7","1,490.0","1,470.2","227.05M","-0.47%"
"2009年6月11日","1,497.0","1,494.1","1,511.9","1,493.2","279.33M","0.12%"
"2009年6月10日","1,495.3","1,509.4","1,509.4","1,473.9","275.49M","-0.42%"
"2009年6月9日","1,501.6","1,495.0","1,509.6","1,489.2","258.75M","0.88%"
"2009年6月8日","1,488.5","1,482.2","1,500.0","1,467.1","239.44M","-0.32%"
"2009年6月5日","1,493.2","1,503.8","1,505.8","1,479.2","285.50M","0.03%"
"2009年6月4日","1,492.7","1,476.3","1,493.7","1,476.3","254.53M","1.17%"
"2009年6月3日","1,475.4","1,472.3","1,477.0","1,459.6","291.61M","-0.33%"
"2009年6月2日","1,480.3","1,470.3","1,493.8","1,466.3","293.46M","0.22%"
"2009年6月1日","1,477.1","1,451.4","1,482.2","1,447.0","394.75M","2.89%"
"2009年5月29日","1,435.6","1,421.1","1,435.6","1,411.7","394.72M","1.07%"
"2009年5月28日","1,420.3","1,411.4","1,423.8","1,389.8","291.91M","1.31%"
"2009年5月27日","1,401.9","1,408.6","1,428.8","1,398.4","297.97M","-0.76%"
"2009年5月26日","1,412.6","1,351.1","1,414.4","1,350.9","313.56M","3.63%"
"2009年5月22日","1,363.2","1,371.8","1,379.9","1,353.6","212.25M","-0.31%"
"2009年5月21日","1,367.4","1,378.8","1,391.0","1,353.5","307.90M","-1.89%"
"2009年5月20日","1,393.7","1,401.4","1,423.1","1,388.8","272.23M","-0.31%"
"2009年5月19日","1,398.1","1,387.2","1,410.7","1,379.9","250.77M","0.38%"
"2009年5月18日","1,392.7","1,367.1","1,392.7","1,357.4","254.66M","2.78%"
"2009年5月15日","1,355.1","1,355.6","1,374.1","1,351.1","278.34M","-0.34%"
"2009年5月14日","1,359.7","1,348.3","1,369.3","1,344.8","283.47M","1.48%"
"2009年5月13日","1,339.8","1,364.4","1,365.3","1,339.8","298.14M","-2.73%"
"2009年5月12日","1,377.4","1,402.1","1,402.1","1,362.1","305.34M","-1.32%"
"2009年5月11日","1,395.8","1,375.1","1,410.4","1,369.4","301.15M","0.12%"
"2009年5月8日","1,394.2","1,399.2","1,411.3","1,377.1","395.70M","0.31%"
"2009年5月7日","1,389.8","1,430.0","1,431.4","1,377.6","406.88M","-2.39%"
"2009年5月6日","1,423.8","1,433.6","1,435.8","1,401.1","327.75M","0.00%"
"2009年5月5日","1,423.8","1,423.9","1,425.1","1,408.3","313.73M","-0.29%"
"2009年5月4日","1,428.0","1,407.7","1,428.0","1,403.5","333.41M","2.24%"
"2009年5月1日","1,396.6","1,396.2","1,403.9","1,382.9","273.34M","0.16%"
"2009年4月30日","1,394.3","1,398.4","1,418.8","1,384.4","409.61M","0.86%"
"2009年4月29日","1,382.4","1,373.3","1,398.4","1,370.5","324.62M","1.50%"
"2009年4月28日","1,361.9","1,362.9","1,378.6","1,356.0","282.98M","-0.59%"
"2009年4月27日","1,369.9","1,359.9","1,384.8","1,357.4","314.96M","-0.24%"
"2009年4月24日","1,373.3","1,352.6","1,379.4","1,345.0","410.58M","2.15%"
"2009年4月23日","1,344.4","1,340.8","1,345.7","1,321.4","398.85M","0.65%"
"2009年4月22日","1,335.7","1,322.1","1,362.8","1,317.5","409.10M","0.50%"
"2009年4月21日","1,329.1","1,303.9","1,330.7","1,303.7","362.84M","1.50%"
"2009年4月20日","1,309.4","1,330.2","1,333.7","1,303.8","510.17M","-3.29%"
"2009年4月17日","1,353.9","1,347.4","1,361.7","1,339.1","364.52M","0.07%"
"2009年4月16日","1,353.0","1,334.0","1,358.7","1,322.2","344.21M","2.77%"
"2009年4月15日","1,316.5","1,311.2","1,317.9","1,295.1","337.51M","-0.44%"
